timestamp,t_seconds,arduino_raw_line,pressure_psig,voltage_V,current_A,latest_command,actuator_19_cmd,actuator_15_cmd,actuator_18_cmd,actuator_12_cmd
2026-05-22T15:44:29.293,31.7885,"29.20,11.45,0,0",11.45,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:29.501,31.9966,"29.40,10.91,0,0",10.91,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:29.708,32.2034,"29.60,10.91,0,0",10.91,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:29.916,32.4105,"29.80,10.36,0,0",10.36,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:30.123,32.6185,"30.00,10.36,0,0",10.36,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:30.330,32.8258,"30.20,10.00,0,0",10.0,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:30.538,33.0332,"30.40,9.45,0,0",9.45,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:30.745,33.2404,"30.60,9.27,0,0",9.27,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:30.953,33.4483,"30.80,9.27,0,0",9.27,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:31.161,33.6563,"31.00,8.91,0,0",8.91,0.0,0.0,ex 0 15,ex 0 19,ex 0 15,ex 0 18,bb5 12
2026-05-22T15:44:31.369,33.8638,"31.20,8.73,0,0",8.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:31.577,34.0717,"31.40,8.55,0,0",8.55,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:31.787,34.2801,"31.70,8.55,0,0",8.55,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:31.996,34.4903,"31.90,10.73,0,0",10.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:32.204,34.6996,"32.10,8.91,0,0",8.91,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:32.412,34.9075,"32.30,10.73,0,0",10.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:32.619,35.1148,"32.50,8.55,0,0",8.55,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:32.828,35.3226,"32.70,8.36,0,0",8.36,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:33.035,35.5306,"32.90,8.18,0,0",8.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:33.243,35.7385,"33.10,8.18,0,0",8.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:33.452,35.9464,"33.30,8.18,0,0",8.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:33.659,36.1546,"33.50,8.18,0,0",8.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:33.867,36.3620,"33.70,10.91,0,0",10.91,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:34.074,36.5695,"33.90,7.82,0,0",7.82,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
